Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Deponte H., Tonda A., Gottschalk N., Bouvier L., Delaplace G., Augustin W., Scholl S.","Two complementary methods for the computational modeling of cleaning processes in food industry","10.1016/j.compchemeng.2020.106733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078057056&doi=10.1016%2fj.compchemeng.2020.106733&partnerID=40&md5=01844870bcfa03045c456f1ee5cf625b","Insufficient cleaning in the food industry can create serious hygienic risks. However, when attempting to avoid these risks, food-processing plants frequently tend to clean for too long, at extremely high temperatures, or with too many chemicals, resulting in high cleaning costs and severe environmental impacts. Therefore, the optimization of cleaning processes in the food industry has significant economic and ecological potential. Unfortunately, in-situ assessments of cleaning processes are difficult, and the multitude of different cleaning situations complicates the definition of a comprehensive approach. In this study, two methodological approaches for the comprehensive modeling of cleaning processes are introduced. The resulting models facilitate comparisons of different cleaning processes and they can be scaled up for processes with similar conditions, using cleaning time as a response. A dimensional analysis is performed to obtain general results and to allow transfer of the approaches to other cleaning situations. The models are established according to the statistical rules for the deduction of multiple regression equations for the prediction of the response based on the input parameters. The terms of the model equation are confirmed with a significance analysis. A machine learning approach is also used to create model equations with symbolic regression. Both methods and the obtained model equations are validated. The two applied approaches reveal similar significant terms and models. Significant dimensionless numbers are the Reynolds number, the density number that describes the ratio of the density of the soil to the density of the cleaning agent, and the soil number, which is a new dimensionless number that characterizes the properties of food soils. The methodology of both approaches is transparent; therefore, the resulting equations can be compared and similarities are found. Both methods are deemed applicable for the computational modeling of cleaning processes in food industry. © 2020","Cleaning process; Dimensional analysis; Food industry; Machine learning; Statistical analysis; Symbolic regression","Chemical contamination; Computation theory; Environmental impact; Learning systems; Machine learning; Regression analysis; Reynolds number; Soils; Statistical methods; Thermal processing (foods); Cleaning process; Dimensional analysis; Food industries; Food processing plants; Machine learning approaches; Methodological approach; Multiple regression equations; Symbolic regression; Cleaning"
"Doreswamy, Gad I., Manjunatha B.R.","Hybrid data warehouse model for climate big data analysis","10.1109/ICCPCT.2017.8074229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037334607&doi=10.1109%2fICCPCT.2017.8074229&partnerID=40&md5=00c041bee3417a7d88c30b660c6c366a","The amount of data being collected and stored in the world is a highly unprecedented rate. The management and processing of huge data sets are time-consuming, costly, and hindrance to research. So, the process to store, manage, analyze and extract meaningful value from the vast volume of data is a big challenge to researchers. Data warehouse is a Decision Support System (DSS) technology that allows extracting, grouping and analyzing historical data from different sources in order to discover information relevant to decision making. Climate data is collected and stored in the national climatic data center (NCDC), the format of dataset support a rich set of meteorological elements. The data warehouse has the ability to manage data having a huge size in Terabytes range or higher, data is collected from different meteorological stations and stored in records to analyze it later in future. The process of big data analysis has become increasingly important for climate analysis field, which requires rapid and transparent data access. Recently, a new distributed computing paradigm, called MapReduce and it is implemented in an open source Hadoop, which has been widely adopted due to its impressive scalability and flexibility to handle structured, unstructured and semi-structured data. The purpose of this paper is to develop a conceptual data model and the implementation of hybrid data warehouse model to store NCDC's weather variables. The hybrid data warehouse model for climate big data enables the identification of weather patterns that would be useful for agriculture fields, climatic change studies and contingency plans over weather extreme conditions. © 2017 IEEE.","Data Warehouse; Hadoop; Hive; NCDC data set; Pig; Sqoop; Weather","Artificial intelligence; Climate change; Climate models; Computer circuits; Data handling; Data warehouses; Decision making; Decision support systems; Distributed computer systems; Information analysis; Open systems; Weathering; Conceptual data modeling; Data set; Decision support system (dss); Hadoop; Hive; Meteorological elements; National climatic data centers; Sqoop; Big data"
"Dragoni M., Donadello I., Eccher C.","Explainable AI meets persuasiveness: Translating reasoning results into behavioral change advice","10.1016/j.artmed.2020.101840","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084334581&doi=10.1016%2fj.artmed.2020.101840&partnerID=40&md5=2d68f3ae7d4f75105f67c95fab5f8073","Explainable AI aims at building intelligent systems that are able to provide a clear, and human understandable, justification of their decisions. This holds for both rule-based and data-driven methods. In management of chronic diseases, the users of such systems are patients that follow strict dietary rules to manage such diseases. After receiving the input of the intake food, the system performs reasoning to understand whether the users follow an unhealthy behavior. Successively, the system has to communicate the results in a clear and effective way, that is, the output message has to persuade users to follow the right dietary rules. In this paper, we address the main challenges to build such systems: (i) the Natural Language Generation of messages that explain the reasoner inconsistency; and, (ii) the effectiveness of such messages at persuading the users. Results prove that the persuasive explanations are able to reduce the unhealthy users’ behaviors. © 2020","Explainable AI; Explainable reasoning; MHealth; Natural Language Generation; Ontologies","Intelligent systems; Behavioral changes; Building intelligent systems; Chronic disease; Data-driven methods; Natural language generation; Reasoner; Rule based; Natural language processing systems; Article; artificial intelligence; behavior assessment; behavior change; clinical effectiveness; knowledge base; natural language processing; ontology; persuasive communication; priority journal; reasoning; human; persuasive communication; Artificial Intelligence; Humans; Persuasive Communication"
"Eashwar S., Chawla P.","Evolution of Agritech Business 4.0 - Architecture and Future Research Directions","10.1088/1755-1315/775/1/012011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108704286&doi=10.1088%2f1755-1315%2f775%2f1%2f012011&partnerID=40&md5=bbd79dc3dc92738196cfc5200c1ae676","Protection of farmer's welfare, improving their standard of living and maintaining the connect between urban and rural population are important for sustainable development. Agriculture 4.0 based on Industry 4.0 evolved to produce crops in different manner by applying new technologies, adopt emerging technologies to bring efficiency in food web, incorporate cross industry technologies and applications. Agri Food 4.0 is a survey based on industrial farming using advancements in Blockchain, Artificial Intelligence, IOT, Big Data. The challenge is to make the technologies interoperable and also to integrate agriculture production with food distribution network. In this research work, we propose to present the architecture of Agritech Business 4.0, a transparent model to integrate agriculture production with food distribution network by adopting I4.0 technologies. It is necessary to have a common framework that uses Internet of Things, Smart DLT, Big Data Analytics etc. thereby the communication between the technologies can be harnessed for better agricultural production, food security, transparency and decentralization. We have also presented few open research problems and future research directions in this paper. © Published under licence by IOP Publishing Ltd.","Agriculture 4.0; Artificial Intelligence; Blockchain; IOT; SDG; Smart Distributed Ledger Technology; Sustainability","Advanced Analytics; Agricultural robots; Artificial intelligence; Big data; Data Analytics; Food supply; Network architecture; Sustainable development; Agricultural productions; Agriculture productions; Emerging technologies; Food distribution; Future research directions; Research problems; Standard of living; Technologies and applications; Agriculture"
"Ellis D.I., Broadhurst D., Kell D.B., Rowland J.J., Goodacre R.","Rapid and quantitative detection of the microbial spoilage of meat by fourier transform infrared spectroscopy and machine learning","10.1128/AEM.68.6.2822-2828.2002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036269481&doi=10.1128%2fAEM.68.6.2822-2828.2002&partnerID=40&md5=d828d2c26f99d0d925db3186d0fe5c3a","Fourier transform infrared (FT-IR) spectroscopy is a rapid, noninvasive technique with considerable potential for application in the food and related industries. We show here that this technique can be used directly on the surface of food to produce biochemically interpretable ""fingerprints."" Spoilage in meat is the result of decomposition and the formation of metabolites caused by the growth and enzymatic activity of microorganisms. FT-IR was exploited to measure biochemical changes within the meat substrate, enhancing and accelerating the detection of microbial spoilage. Chicken breasts were purchased from a national retailer, comminuted for 10 s, and left to spoil at room temperature for 24 h. Every hour, FT-IR measurements were taken directly from the meat surface using attenuated total reflectance, and the total viable counts were obtained by classical plating methods. Quantitative interpretation of FT-IR spectra was possible using partial least-squares regression and allowed accurate estimates of bacterial loads to be calculated directly from the meat surface in 60 s. Genetic programming was used to derive rules showing that at levels of 107 bacteria·g-1 the main biochemical indicator of spoilage was the onset of proteolysis. Thus, using FT-IR we were able to acquire a metabolic snapshot and quantify, noninvasively, the microbial loads of food samples accurately and rapidly in 60 s, directly from the sample surface. We believe this approach will aid in the Hazard Analysis Critical Control Point process for the assessment of the microbiological safety of food at the production, processing, manufacturing, packaging, and storage levels.",,"Attenuation; Decomposition; Fourier transform infrared spectroscopy; Learning systems; Least squares approximations; Metabolites; Regression analysis; Microbial spoilage; Microbiology; detection method; animal tissue; article; bacterial count; chicken; enzyme activity; food safety; food spoilage; infrared spectroscopy; meat; microbial growth; nonhuman; protein degradation; quantitative analysis; regression analysis; Artificial Intelligence; Bacteria; Food Contamination; Meat; Spectroscopy, Fourier Transform Infrared; Animalia; Bacteria (microorganisms); Gallus gallus"
"Fu Y., Gou W., Hu W., Mao Y., Tian Y., Liang X., Guan Y., Huang T., Li K., Guo X., Liu H., Li D., Zheng J.-S.","Integration of an interpretable machine learning algorithm to identify early life risk factors of childhood obesity among preterm infants: A prospective birth cohort","10.1186/s12916-020-01642-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087830204&doi=10.1186%2fs12916-020-01642-6&partnerID=40&md5=80f18d218858786db1a34c1516450762","Background: The early life risk factors of childhood obesity among preterm infants are unclear and little is known about the influence of the feeding practices. We aimed to identify early life risk factors for childhood overweight/obesity among preterm infants and to determine feeding practices that could modify the identified risk factors. Methods: A total of 338,413 mother-child pairs were enrolled in the Jiaxing Birth Cohort (1999 to 2013), and 2125 eligible singleton preterm born children were included for analyses. We obtained data on health examination, anthropometric measurement, lifestyle, and dietary habits of each participant at their visits to clinics. An interpretable machine learning-based analytic framework was used to identify early life predictors for childhood overweight/obesity, and Poisson regression was used to examine the associations between feeding practices and the identified leading predictor. Results: Of the eligible 2125 preterm infants (863 [40.6%] girls), 274 (12.9%) developed overweight/obesity at age 4-7 years. We summarized early life variables into 25 features and identified two most important features as predictors for childhood overweight/obesity: trajectory of infant BMI (body mass index) Z-score change during the first year of corrected age and maternal BMI at enrollment. According to the impacts of different BMI Z-score trajectories on the outcome, we classified this feature into the favored and unfavored trajectories. Compared with early introduction of solid foods (≤ 3 months of corrected age), introducing solid foods after 6 months of corrected age was significantly associated with 11% lower risk (risk ratio, 0.89; 95% CI, 0.82 to 0.97) of being in the unfavored trajectory. Conclusions: The trajectory of BMI Z-score change within the first year of life is the most important predictor for childhood overweight/obesity among preterm infants. Introducing solid foods after 6 months of corrected age is a recommended feeding practice for mitigating the risk of being in the unfavored trajectory. © 2020 The Author(s).","Childhood obesity; Early life risk factors; Machine learning; Preterm infants","age distribution; anthropometry; Apgar score; Article; birth weight; breast feeding; child; childhood obesity; cohort analysis; conceptual framework; controlled study; disease severity; early life stress; female; gestational age; human; infant; learning algorithm; machine learning; major clinical study; male; medical examination; nutritional assessment; preschool child; prospective study; risk factor; school child; algorithm; childhood obesity; China; complication; growth, development and aging; newborn; prematurity; risk factor; Algorithms; Child; Child, Preschool; China; Cohort Studies; Female; Humans; Infant; Infant, Newborn; Infant, Premature; Machine Learning; Male; Pediatric Obesity; Prospective Studies; Risk Factors"
"Gage J.L., Richards E., Lepak N., Kaczmar N., Soman C., Chowdhary G., Gore M.A., Buckler E.S.","In-Field Whole-Plant Maize Architecture Characterized by Subcanopy Rovers and Latent Space Phenotyping","10.2135/tppj2019.07.0011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079874396&doi=10.2135%2ftppj2019.07.0011&partnerID=40&md5=515cb6979e4ae0f1bd6b0b2d14313ab1","Core Ideas Subcanopy rovers enabled 3D characterization of thousands of hybrid maize plots. Machine learning produces heritable latent traits that describe plant architecture. Rover-based phenotyping is far more efficient than manual phenotyping. Latent phenotypes from rovers are ready for application to plant biology and breeding. Collecting useful, interpretable, and biologically relevant phenotypes in a resource-efficient manner is a bottleneck to plant breeding, genetic mapping, and genomic prediction. Autonomous and affordable subcanopy rovers are an efficient and scalable way to generate sensor-based datasets of in-field crop plants. Rovers equipped with lidar can produce three-dimensional reconstructions of entire hybrid maize (Zea mays L.) fields. In this study, we collected 2103 lidar scans of hybrid maize field plots and extracted phenotypic data from them by latent space phenotyping. We performed latent space phenotyping by two methods, principal component analysis and a convolutional autoencoder, to extract meaningful, quantitative latent space phenotypes (LSPs) describing whole-plant architecture and biomass distribution. The LSPs had heritabilities of up to 0.44, similar to some manually measured traits, indicating that they can be selected on or genetically mapped. Manually measured traits can be successfully predicted by using LSPs as explanatory variables in partial least squares regression, indicating that the LSPs contain biologically relevant information about plant architecture. These techniques can be used to assess crop architecture at a reduced cost and in an automated fashion for breeding, research, or extension purposes, as well as to create or inform crop growth models. © 2019 The Authors.",,
"Gansky B., McDonald S.","CounterFAccTual: How FAccT Undermines Its Organizing Principles","10.1145/3531146.3533241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132972016&doi=10.1145%2f3531146.3533241&partnerID=40&md5=6fcd5e347dd04f04df400d2edffe28d4","This essay joins recent scholarship in arguing that FAccT's fundamental framing of the potential to achieve the normative conditions for justice through bettering the design of algorithmic systems is counterproductive to achieving said justice in practice. Insofar as the FAccT community's research tends to prioritize design-stage interventions, it ignores the fact that the majority of the contextual factors that practically determine FAccT outcomes happen in the implementation and impact stages of AI/ML lifecycles. We analyze an emergent and widely-cited movement within the FAccT community for attempting to honor the centrality of contextual factors in shaping social outcomes, a set of strategies we term g metadata maximalism'. Symptomatic of design-centered approaches, metadata maximalism abstracts away its reliance on institutions and structures of justice that are, by every observable metric, already struggling (where not failing) to provide accessible, enforceable rights. These justice infrastructures, moreover, are currently wildly under-equipped to manage the disputes arising from digital transformation and machine learning. The political economy of AI/ML implementation provides further obstructions to realizing rights. Data and software supply chains, in tandem with intellectual property protections, introduce structural sources of opacity. Where duties of care to vulnerable persons should reign, profit incentives are given legal and regulatory primacy. Errors are inevitable and inextricable from the development of machine learning systems. In the face of these realities, FAccT programs, including metadata maximalism, tend to project their efforts in a fundamentally counter-factual universe: one in which functioning institutions and processes for due diligence in implementation and for redress of harms are working and ready to interoperate with. Unfortunately, in our world, these institutions and processes have been captured by the interests they are meant to hold accountable, intentionally hollowed-out, and/or were never designed to function in today's sociotechnical landscape. Continuing to produce (fair! accountable! transparent!) data-enabled systems that operate in high-impact areas, irrespective of this landscape's radically insufficient paths to justice, given the unavoidability of errors and/or intentional misuse in implementation, and the exhaustively-demonstrated disproportionate distribution of resulting harms onto already-marginalized communities, is a choice - a choice to be CounterFAccTual. © 2022 Owner/Author.",,"Life cycle; Machine learning; Supply chains; Algorithmics; Community researches; Condition; Contextual factors; Design stage; Digital machines; Digital transformation; Machine-learning; Political economy; Social outcomes; Metadata"
"Garnaik S., Samant P.K., Mandal M., Mohanty T.R., Dwibedi S.K., Patra R.K., Mohapatra K.K., Wanjari R.H., Sethi D., Sena D.R., Sapkota T.B., Nayak J., Patra S., Parihar C.M., Nayak H.S.","Untangling the effect of soil quality on rice productivity under a 16-years long-term fertilizer experiment using conditional random forest","10.1016/j.compag.2022.106965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128509211&doi=10.1016%2fj.compag.2022.106965&partnerID=40&md5=06957f5cc1b8500ff5fbb6c76dee18ea","In a 16-years long-term fertilizer experiment, an in-depth study was carried out to evaluate the changes in soil physical, chemical, and biological properties under long-term fertilizer application and establish cause and effect relationship between soil properties and rice productivity using interpretable machine learning. There were 12 treatments involving control (without fertilizer application), 100% N (recommended dose of nitrogen), 100% NP (recommended dose of nitrogen and phosphorus), 100% PK (recommended dose of phosphorus and potassium), 100% NPK (recommended dose of nitrogen, phosphorus, and potassium), 150% NPK (50% higher nitrogen, phosphorus, and potassium than recommended), 100% NPK + Zn (recommended nitrogen, phosphorus, and potassium along with Zinc), 100% NPK + FYM (recommended nitrogen, phosphorus, and potassium along with farmyard manure (FYM)), 100% NPK + FYM + LIME (recommended nitrogen, phosphorus, and potassium along with FYM and lime), 100% NPK + Zn + S (recommended nitrogen, phosphorus, and potassium along with zinc and sulphur), 100% NPK + Zn + B (recommended nitrogen, phosphorus, and potassium along with Zinc and Boron) and 100% NPK + Lime (recommended nitrogen, phosphorus, and potassium along with lime). At first, a conditional random forest model was built, based on which important variables were selected using the permutation-based variable importance approach. Further, the accumulated local effect plot was used to establish a cause and effect relationship between important soil properties and rice yield. Although most of the soil properties varied across the treatments, total potassium, protease, urease, and permanganate oxidisable carbon are the most important soil properties, individually accounting for up to 400 kg ha−1 variation in the rice productivity. The study demonstrated how interpretable machine learning techniques could be used in long-term fertilizer experiments to unravel the most meaningful information, and these techniques can be used in other similar long-term experiments. © 2022 Elsevier B.V.","Accumulated local effect plots; Interpretable machine learning; Rice-rice system; Soil properties; Variable importance","Decision trees; Machine learning; Nitrogen fertilizers; Phosphorus; Productivity; Random forests; Soils; Zinc; Accumulated local effect plot; Farmyard manure; Fertilizer applications; Interpretable machine learning; Local effects; Long-term fertilizer experiments; Nitrogen phosphorus; Rice-rice system; Soil property; Variable importances; Lime; crop production; fertilizer application; machine learning; rice; soil quality"
"Gary C.","Evaluation, design and control of sustainable horticultural cropping systems","10.17660/ActaHortic.2004.638.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949120491&doi=10.17660%2fActaHortic.2004.638.4&partnerID=40&md5=10a09f313c2ba3ca8f9cf3ab38b2f51e","As all other human activities, horticulture is accountable for its impact on the resources available, now and in the future, to our societies. The problem is of particular importance in production systems that are often intensive and require high amounts of inputs. To fit with the increasing number of regulations and contracts growers have to respect, tools must be created to evaluate existing cropping systems and design and control original ones with respect to sustainability. Whatever the adopted technique, a systemic approach is required. Evaluation is possible either beforehand or during the implementation of the sequence and spatial combination of crops and corresponding technical operations that constitute a cropping system. Sets of agro-ecological indicators have been designed to evaluate the fittingness to specifications of ecological sustainability of the various components of cropping systems. They can be used to assess the global environmental impact of cropping systems on environmental resources. Existing or novel management strategies can also be evaluated with simulation models. Conception of crop management strategies consistent with objectives of sustainability has been made possible by the use of specific techniques belonging to the fields of linear programming and artificial intelligence. They make possible the generation of original crop successions and sequences of technical operations. At last an on-line control of the cropping system is compulsory to keep it within the limits of the strategic plan. To this end, indicators can be organised in a control board, and combined to decision rules. Artificial intelligence provides a way of formalising decision rules based on either scientific or expert knowledge, and generate decisions at a tactical level. Such examples show that indicators, models and decision support systems are relevant tools to assess the fittingness of horticultural cropping systems to the new standards of resource management.","Decision support system; Environment; Indicator; Modelling",
"Ghosal S., Blystone D., Singh A.K., Ganapathysubramanian B., Singh A., Sarkar S.","An explainable deep machine vision framework for plant stress phenotyping","10.1073/pnas.1716999115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046251281&doi=10.1073%2fpnas.1716999115&partnerID=40&md5=afbc7c464a69da1512f524e5570f1145","Current approaches for accurate identification, classification, and quantification of biotic and abiotic stresses in crop research and production are predominantly visual and require specialized training. However, such techniques are hindered by subjectivity resulting from inter- and intrarater cognitive variability. This translates to erroneous decisions and a significant waste of resources. Here, we demonstrate a machine learning framework’s ability to identify and classify a diverse set of foliar stresses in soybean [Glycine max (L.) Merr.] with remarkable accuracy. We also present an explanation mechanism, using the top-K high-resolution feature maps that isolate the visual symptoms used to make predictions. This unsupervised identification of visual symptoms provides a quantitative measure of stress severity, allowing for identification (type of foliar stress), classification (low, medium, or high stress), and quantification (stress severity) in a single framework without detailed symptom annotation by experts. We reliably identified and classified several biotic (bacterial and fungal diseases) and abiotic (chemical injury and nutrient deficiency) stresses by learning from over 25,000 images. The learned model is robust to input image perturbations, demonstrating viability for high-throughput deployment. We also noticed that the learned model appears to be agnostic to species, seemingly demonstrating an ability of transfer learning. The availability of an explainable model that can consistently, rapidly, and accurately identify and quantify foliar stresses would have significant implications in scientific research, plant breeding, and crop production. The trained model could be deployed in mobile platforms (e.g., unmanned air vehicles and automated ground scouts) for rapid, large-scale scouting or as a mobile application for real-time detection of stress by farmers and researchers. © 2018 National Academy of Sciences. All rights reserved.","Explainable deep learning; Machine learning; Plant stress phenotyping; Precision agriculture; Resolving rater variabilities","Article; bacterial blight; bacterial plant disease; Cercospora; Cercospora sojina; chemical stress; controlled study; fungal plant disease; Fusarium; Fusarium virguliforme; machine learning; measurement accuracy; nonhuman; phenotype; plant leaf; plant nutrient; plant stress; prediction; priority journal; Pseudomonas syringae pv. savastanoi; reliability; Septoria glycines; soybean; Xanthomonas axonopodis; classification; machine learning; metabolism; phenotype; physiological stress; physiology; plant; plant breeding; plant disease; plant physiology; procedures; soybean; Machine Learning; Phenotype; Plant Breeding; Plant Diseases; Plant Leaves; Plant Physiological Phenomena; Plants; Soybeans; Stress, Physiological"
"Glowacki E.M., Glowacki J.B., Chung A.D., Wilcox G.B.","Reactions to foodborne Escherichia coli outbreaks: A text-mining analysis of the public's response","10.1016/j.ajic.2019.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065624325&doi=10.1016%2fj.ajic.2019.04.004&partnerID=40&md5=60feb75b1252ebf53b402002e9667d50","Foodborne illnesses caused by bacteria are being reported at an increasing rate in the United States. We performed a text-mining analysis to look at nearly 13,000 tweets from two foodborne Escherichia coli outbreaks in 2018. Concerns from the public included staying informed about contaminated lettuce, recognizing signs of infection, and holding responsible farms accountable. At the end of the second outbreak, comments were focused on assessing symptoms, using the traceback process to locate outbreak sources, and calling for better food labeling practices. © 2019 Association for Professionals in Infection Control and Epidemiology, Inc.","Food safety; Foodborne illness; Health communication; Public health; Social media; Twitter","Article; clinical feature; crop production; data mining; epidemic; Escherichia coli; food contamination; food packaging; food poisoning; human; lettuce; public opinion; social media; United States; Escherichia coli; food poisoning; health survey; isolation and purification; procedures; Data Mining; Disease Outbreaks; Escherichia coli; Foodborne Diseases; Humans; Population Surveillance; United States"
"Guehika A.","TRIZ, a Systematic Approach to Create Quantum Activation Function for Deep Learning’s Hidden Layers, in Order to Make AI Explainable with Quantum Computer","10.1007/978-3-030-32497-1_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075582766&doi=10.1007%2f978-3-030-32497-1_30&partnerID=40&md5=63825897cec3dbfa47a11decb270d899","Artificial Intelligence (AI)’s market is growing very fast all over the world, along with Deep Learning (DL) technologies requiring more and more data and speed to process them, in healthcare, agriculture, automotive, security, and in among several other industries. However, despite this AI rapid and increasing market expansion, there are numerous related challenges need to be tackled. In this paper, the purpose is to show through another structured approach derived from ARIZ algorithm and some principles coined by TrizStartup movement [1], some of the problems deep learning industries are trying to handle. This paper shows how TRIZ can be applied to fix one of those AI problems. In fact, due to DL neural networks (NN) hidden layers, their outputs are not reliable. If an error occurs, how could human reproduce the issue? Human are not able to identify activated neurons to analyse root causes of this malfunction. Therefore, reliability issue from hidden layers versus rapid AI market skyrocket, data and speed processing, generates innovation problems. In order to resolve this, principle 35-parameter changes with Althshuler Matrix, little people, Su-Field analysis, seventy-six standards solutions, have been used to generate quantum functions. The result described in this paper is a new function called QuantumReLU (QReLU), created with Quantum computer in order to extend classical activation function ReLU. It is then possible to fire neuron with activation function QReLU, and to use quantum states to identify activated neurons within hidden layers. Thus, Triz systematic approach led switching neural networks algorithms from classical to quantum computer, and therefore to build deep learning NN on quantum computer, based on the new QReLU activation function. © IFIP International Federation for Information Processing 2019.","Deep learning; Quantum computer; QuantumReLU; TRIZ","Chemical activation; Commerce; Data handling; Developing countries; Learning algorithms; Multilayer neural networks; Neurons; Quantum computers; Quantum theory; Qubits; Rhenium compounds; Activation functions; Market expansions; Neural network (nn); Quantum functions; QuantumReLU; Structured approach; Switching neural network; TRIZ; Deep learning"
"Guidotti R., Rossetti G., Pappalardo L., Giannotti F., Pedreschi D.","Personalized Market Basket Prediction with Temporal Annotated Recurring Sequences","10.1109/TKDE.2018.2872587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054379547&doi=10.1109%2fTKDE.2018.2872587&partnerID=40&md5=899419013c97a5d01538368bbf947eae","Nowadays, a hot challenge for supermarket chains is to offer personalized services to their customers. Market basket prediction, i.e., supplying the customer a shopping list for the next purchase according to her current needs, is one of these services. Current approaches are not capable of capturing at the same time the different factors influencing the customer's decision process: co-occurrence, sequentuality, periodicity, and recurrency of the purchased items. To this aim, we define a pattern Temporal Annotated Recurring Sequence (TARS) able to capture simultaneously and adaptively all these factors. We define the method to extract TARS and develop a predictor for next basket named TBP (TARS Based Predictor) that, on top of TARS, is able to understand the level of the customer's stocks and recommend the set of most necessary items. By adopting the TBP the supermarket chains could crop tailored suggestions for each individual customer which in turn could effectively speed up their shopping sessions. A deep experimentation shows that TARS are able to explain the customer purchase behavior, and that TBP outperforms the state-of-the-art competitors. © 2018 IEEE.","data mining; interpretable model; market basket analysis; Next basket prediction; temporal recurring sequences; user-centric model","Analytical models; Data mining; Data structures; Forecasting; History; Markov processes; Retail stores; Adaptation models; Market basket analysis; Predictive models; Temporal Recurring Sequences; User-centric modeling; Sales"
"Guillard V., Buche P., Destercke S., Tamani N., Croitoru M., Menut L., Guillaume C., Gontard N.","A Decision Support System to design modified atmosphere packaging for fresh produce based on a bipolar flexible querying approach","10.1016/j.compag.2014.12.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921031926&doi=10.1016%2fj.compag.2014.12.010&partnerID=40&md5=b4297f9a70e28cb9e1945696d1caee83","To design new packaging for fresh food, stakeholders of the food chain express their needs and requirements, according to some goals and objectives. These requirements can be gathered into two groups: (i) fresh food related characteristics and (ii) packaging intrinsic characteristics. Modified Atmosphere Packaging (MAP) is an efficient way to delay senescence and spoilage and thus to extend the very short shelf life of respiring products such as fresh fruits and vegetables. Consequently, packaging O2/CO2 permeabilities must fit the requirements of fresh fruits and vegetable as predicted by virtual MAP simulating tools. Beyond gas permeabilities, the choice of a packaging material for fresh produce includes numerous other factors such as the cost, availability, potential contaminants of raw materials, process ability, and waste management constraints. For instance, the user may have the following multi-criteria query for his/her product asking for a packaging with optimal gas permeabilities that guarantee product quality and optionally a transparent packaging material made from renewable resources with a cost for raw material less than 3€/kg. To help stakeholders taking a rational decision based on the expressed needs, a new multi-criteria Decision Support System (DSS) for designing biodegradable packaging for fresh produce has been built. In this paper we present the functional specification, the software architecture and the implementation of the developed tool. This tool includes (i) a MAP simulation module combining mass transfer models and respiration of the food, (ii) a multi-criteria flexible querying module which handles imprecise, uncertain and missing data stored in the database. We detail its operational functioning through a real life case study to determine the most satisfactory materials for apricots packaging. © 2014 Elsevier B.V.","Decision support system; Knowledge engineering; MAP modeling; Multi-criteria querying; Respiring product","Artificial intelligence; Decision support systems; Fruits; Gas permeability; Knowledge engineering; Mass transfer; Packaging; Packaging materials; Query processing; Vegetables; Waste management; Biodegradable packaging; Functional specification; Intrinsic characteristics; Mass transfer models; Multi-criteria; Multi-criteria decision support systems; Potential contaminants; Respiring product; Modified atmosphere packaging; biodegradation; decision support system; design; food industry; multicriteria analysis; numerical model; nut; permeability; software"
